id,uuid,user_id,user_login,user_name,license,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
111052063,31ad1276-5b54-413c-ba36-7a5e7175b716,2593064,bicheando_con_fer,Luis Fernando Valdez Ojeda,CC-BY-NC,https://www.inaturalist.org/observations/111052063,https://inaturalist-open-data.s3.amazonaws.com/photos/187419901/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111086326,f7f414c6-63d3-4c8c-90a2-a7c1bfbf8ab9,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/111086326,https://inaturalist-open-data.s3.amazonaws.com/photos/187484540/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111119416,2d81343b-94e7-4c56-a520-d8ae51685b3d,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/111119416,https://inaturalist-open-data.s3.amazonaws.com/photos/187541202/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111458099,c0cea0f1-19fa-46dd-9aae-45c5c2e29320,1478388,typophyllum,Holger Braun,CC-BY-NC,https://www.inaturalist.org/observations/111458099,https://inaturalist-open-data.s3.amazonaws.com/photos/188155595/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111477152,3173777f-9f08-4b0c-9033-865b7c684165,782978,matiascabezas,Matias Cabezas,CC-BY,https://www.inaturalist.org/observations/111477152,https://inaturalist-open-data.s3.amazonaws.com/photos/188190113/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111506487,66e2610f-74ba-4b42-8781-7e0e16fb16e4,1313291,helio-lourencini,Helio Lourencini,CC-BY,https://www.inaturalist.org/observations/111506487,https://inaturalist-open-data.s3.amazonaws.com/photos/188246039/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111691190,965e760f-5fdb-4823-8ac8-5183a1f7216f,1013209,riverahlquist,River Ahlquist,CC-BY,https://www.inaturalist.org/observations/111691190,https://inaturalist-open-data.s3.amazonaws.com/photos/188576776/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111769901,9f59a028-6a75-4479-9970-5218b6cbf831,1013209,riverahlquist,River Ahlquist,CC-BY,https://www.inaturalist.org/observations/111769901,https://inaturalist-open-data.s3.amazonaws.com/photos/188726051/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111998774,217e81b3-4275-4d41-9060-ed2e5604973e,159364,milliebasden,Millie Basden,CC-BY,https://www.inaturalist.org/observations/111998774,https://inaturalist-open-data.s3.amazonaws.com/photos/189136733/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112299286,9cda9d11-5bfd-49a4-9b9f-ba0a6fd570fe,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/112299286,https://inaturalist-open-data.s3.amazonaws.com/photos/189677645/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112335293,85783539-e0b8-4829-8156-24807d864a6f,2379506,seba_fornes,Sebastián Fornés,CC-BY,https://www.inaturalist.org/observations/112335293,https://inaturalist-open-data.s3.amazonaws.com/photos/189742838/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112335357,92ba12a5-0cbc-4c11-894c-4e000233c1c8,2379506,seba_fornes,Sebastián Fornés,CC-BY,https://www.inaturalist.org/observations/112335357,https://inaturalist-open-data.s3.amazonaws.com/photos/189743009/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112743303,dcb190a4-d23a-4087-ad8e-131d2af70afa,1065481,antrozousamelia,Amelia Tauber,CC-BY,https://www.inaturalist.org/observations/112743303,https://inaturalist-open-data.s3.amazonaws.com/photos/190451655/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112979110,c450d839-cfd2-401c-b0b9-2ed479e091c5,28364,dan_johnson,Dan Johnson,CC-BY,https://www.inaturalist.org/observations/112979110,https://inaturalist-open-data.s3.amazonaws.com/photos/190878666/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113173070,f47d2e7d-803f-4b7e-81b9-65940d1a56a4,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/113173070,https://inaturalist-open-data.s3.amazonaws.com/photos/191220378/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113206979,b0ac1eb7-6ded-4c76-90c8-e2f97b79b571,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/113206979,https://inaturalist-open-data.s3.amazonaws.com/photos/191281828/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113255639,82e2ad59-7b04-4fc3-a560-ad309bea08ce,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/113255639,https://inaturalist-open-data.s3.amazonaws.com/photos/191363647/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113260899,a74378f0-bc85-4161-b357-0ebacf5dfa71,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/113260899,https://inaturalist-open-data.s3.amazonaws.com/photos/191373660/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113426403,8ec050fd-ff2d-4fad-9ee4-6816e7c179f1,1313291,helio-lourencini,Helio Lourencini,CC-BY,https://www.inaturalist.org/observations/113426403,https://inaturalist-open-data.s3.amazonaws.com/photos/191634757/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113436367,c2239dcb-d2f1-4a7b-93ef-98228bb808f6,451214,honeymushroom,Morgan Hay,CC0,https://www.inaturalist.org/observations/113436367,https://inaturalist-open-data.s3.amazonaws.com/photos/191649513/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113499769,d5e33fe0-1098-4ea1-b845-175b36eaf261,1716350,alboertoalcala,Alberto Alcalá,CC-BY-SA,https://www.inaturalist.org/observations/113499769,https://inaturalist-open-data.s3.amazonaws.com/photos/191747379/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113570413,1f8d60fd-0898-4b26-8e8d-c424e1ac15ff,83410,th92105,Tom and T Herman,CC-BY,https://www.inaturalist.org/observations/113570413,https://inaturalist-open-data.s3.amazonaws.com/photos/191862234/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113570717,3a56541d-ab28-452c-b565-48057619f11b,1014628,slamonde,Steven Lamonde,CC-BY,https://www.inaturalist.org/observations/113570717,https://inaturalist-open-data.s3.amazonaws.com/photos/191860328/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113669328,939fb258-3f9d-46aa-bea1-524aa196bb18,920598,rich451,Rich Sommer,CC-BY,https://www.inaturalist.org/observations/113669328,https://inaturalist-open-data.s3.amazonaws.com/photos/192019363/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114020281,65e8b9d0-a9e2-48aa-b688-b004c961af3f,159364,milliebasden,Millie Basden,CC-BY,https://www.inaturalist.org/observations/114020281,https://inaturalist-open-data.s3.amazonaws.com/photos/192569422/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114046468,604fa41e-ded0-4a94-b429-ef9f8a8683aa,782978,matiascabezas,Matias Cabezas,CC-BY,https://www.inaturalist.org/observations/114046468,https://inaturalist-open-data.s3.amazonaws.com/photos/192594287/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114338821,a495c964-2c85-4665-b15d-e2124bf7c361,1205836,elbeltrocco,Eduardo Luis Beltrocco,CC-BY,https://www.inaturalist.org/observations/114338821,https://inaturalist-open-data.s3.amazonaws.com/photos/193080315/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114353408,af46585c-7323-483d-afc2-6627017dcc87,87767,inatwhitehaven,LBuffum,CC0,https://www.inaturalist.org/observations/114353408,https://inaturalist-open-data.s3.amazonaws.com/photos/193111423/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114361393,7e585cc2-392f-4be6-8bf5-54b70fe939c6,4861159,lululunar,Frost,CC-BY,https://www.inaturalist.org/observations/114361393,https://inaturalist-open-data.s3.amazonaws.com/photos/193123178/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114432890,99c70f73-39a5-4215-851a-51dc1d54bf4f,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/114432890,https://inaturalist-open-data.s3.amazonaws.com/photos/193231196/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114621603,88c6bd17-f894-442f-80a5-8d061ff1a9a8,2037698,icbraza,Icbraza,CC-BY,https://www.inaturalist.org/observations/114621603,https://inaturalist-open-data.s3.amazonaws.com/photos/193532311/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114713312,39cfc1df-295c-4b03-8650-13af10235daf,920598,rich451,Rich Sommer,CC-BY,https://www.inaturalist.org/observations/114713312,https://inaturalist-open-data.s3.amazonaws.com/photos/193660139/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115102623,36b168db-5805-4f86-a571-54fe5fca1ff5,1823791,m_lay,Michelle Lay,CC-BY,https://www.inaturalist.org/observations/115102623,https://inaturalist-open-data.s3.amazonaws.com/photos/194301521/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115189984,2d0a1cc2-74d1-4cd1-8d51-f0ed170701f9,21626,francisco3_,Francisco Farriols Sarabia,CC-BY,https://www.inaturalist.org/observations/115189984,https://inaturalist-open-data.s3.amazonaws.com/photos/194319708/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115223255,9e2d9682-d91c-49bc-b51a-2b3973f09471,2379506,seba_fornes,Sebastián Fornés,CC-BY,https://www.inaturalist.org/observations/115223255,https://inaturalist-open-data.s3.amazonaws.com/photos/194492100/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115223711,94b89719-c556-458d-b0d8-4ef718132858,2379506,seba_fornes,Sebastián Fornés,CC-BY,https://www.inaturalist.org/observations/115223711,https://inaturalist-open-data.s3.amazonaws.com/photos/194493187/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115233718,290162a5-9676-4726-9e92-a23af1fa154d,34488,pileated,Casey H. Richart,CC-BY,https://www.inaturalist.org/observations/115233718,https://inaturalist-open-data.s3.amazonaws.com/photos/194511861/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115272389,244583b2-19f2-47f0-a6fc-066efa9c3553,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/115272389,https://inaturalist-open-data.s3.amazonaws.com/photos/194581033/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115357329,de2a5a34-124c-426d-9902-3010965deb6d,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/115357329,https://inaturalist-open-data.s3.amazonaws.com/photos/194709503/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
115668587,a29fd757-189e-47c8-bb8b-9f6f61e587bb,3003602,birdingtexan,Chet Burrier,CC-BY-NC,https://www.inaturalist.org/observations/115668587,https://inaturalist-open-data.s3.amazonaws.com/photos/195221604/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116090876,ad079a19-a432-49b4-8a6b-166d0bff1429,2851466,marienbeguelin,Marien Béguelin,CC-BY,https://www.inaturalist.org/observations/116090876,https://inaturalist-open-data.s3.amazonaws.com/photos/195934022/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116399841,c5cce504-d6f6-4f27-a225-aec0e163ac70,1113930,wes25,Wes Copas,CC-BY,https://www.inaturalist.org/observations/116399841,https://inaturalist-open-data.s3.amazonaws.com/photos/196484772/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116519967,3113c8d0-00f2-4613-ac87-d9cf274faedb,277496,codystricker,Cody Stricker,CC-BY,https://www.inaturalist.org/observations/116519967,https://inaturalist-open-data.s3.amazonaws.com/photos/196696149/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116723271,598b3416-ff37-4288-a8e2-85fd3f5ff7c4,223914,as_is_the_sea,Morgan Freese,CC-BY,https://www.inaturalist.org/observations/116723271,https://inaturalist-open-data.s3.amazonaws.com/photos/197055867/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116736618,e46c8b92-27c6-40e7-bd93-0c590b9c6261,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/116736618,https://inaturalist-open-data.s3.amazonaws.com/photos/197078279/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116785362,c105c62d-6464-4c65-a3d1-691463700392,1425770,bluejaybluejay,Justin Flint,CC-BY-NC,https://www.inaturalist.org/observations/116785362,https://inaturalist-open-data.s3.amazonaws.com/photos/197167293/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116849769,11fb628e-eae1-45b2-8b9d-9338b2f556af,5463286,emilcecc,Damaris Emilce Conca,CC-BY,https://www.inaturalist.org/observations/116849769,https://inaturalist-open-data.s3.amazonaws.com/photos/197278968/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116873562,0b3ca23b-c830-4d4b-bc86-2334c06c6696,478188,pirarucu,Ainsley,CC0,https://www.inaturalist.org/observations/116873562,https://inaturalist-open-data.s3.amazonaws.com/photos/197320016/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
117025179,28d3c85f-cc02-41e3-a5a7-1417b7812ea8,2499978,squiresk,Kai Squires,CC-BY,https://www.inaturalist.org/observations/117025179,https://inaturalist-open-data.s3.amazonaws.com/photos/197587987/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
117271522,a804a253-53c0-460e-afd8-f2f2ea6021cc,2526234,muuushrooms,Karen Kincy,CC-BY,https://www.inaturalist.org/observations/117271522,https://inaturalist-open-data.s3.amazonaws.com/photos/198036097/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
117333399,3ffb4580-cd97-4682-bbcf-5156e0770bc6,424633,zoology123,Zoology123,CC-BY,https://www.inaturalist.org/observations/117333399,https://inaturalist-open-data.s3.amazonaws.com/photos/198144733/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
117432561,99545761-7986-4a2c-8daa-7b3cca3ff336,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/117432561,https://inaturalist-open-data.s3.amazonaws.com/photos/198326631/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
117494717,1d555f2c-6f32-49ac-ae34-aa9411db2516,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/117494717,https://inaturalist-open-data.s3.amazonaws.com/photos/198431788/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
117880775,1ad3b3da-d11f-41ef-bded-8a6b165488a1,565949,karinaviera,Karina Viera,CC-BY,https://www.inaturalist.org/observations/117880775,https://inaturalist-open-data.s3.amazonaws.com/photos/199117583/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
118217376,5e9b179d-ac88-4ee4-a862-f2cd0594f16f,3157393,cynthiarr,Cynthia Roush,CC-BY,https://www.inaturalist.org/observations/118217376,https://inaturalist-open-data.s3.amazonaws.com/photos/199708331/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
118464584,2101e66d-2124-4657-9557-33f920f58b70,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/118464584,https://inaturalist-open-data.s3.amazonaws.com/photos/200155236/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
118859476,828ec1d3-620a-42b8-bbf9-d26a01cc99e1,3003602,birdingtexan,Chet Burrier,CC-BY-NC,https://www.inaturalist.org/observations/118859476,https://inaturalist-open-data.s3.amazonaws.com/photos/200868064/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
118937369,0ef7c78b-87da-4416-b72a-ed03fdb272d6,2831185,ceherzog,Claire Herzog,CC-BY,https://www.inaturalist.org/observations/118937369,https://inaturalist-open-data.s3.amazonaws.com/photos/201006737/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
118982679,08845f05-5351-4447-8094-b2662b3c7790,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/118982679,https://inaturalist-open-data.s3.amazonaws.com/photos/201090252/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119146821,99302cdd-bf49-439a-8fe0-e7392c3a8896,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/119146821,https://inaturalist-open-data.s3.amazonaws.com/photos/201377679/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119317119,ed3f002b-2fd6-4c79-895b-fafdf7cb7b8f,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/119317119,https://inaturalist-open-data.s3.amazonaws.com/photos/201682935/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119420295,c0472d08-f85e-4ca2-b4a0-31261db6c421,1205836,elbeltrocco,Eduardo Luis Beltrocco,CC-BY,https://www.inaturalist.org/observations/119420295,https://inaturalist-open-data.s3.amazonaws.com/photos/201871754/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119517874,5ab11d9b-76f6-4ef3-a1a6-45d46b407e86,2499978,squiresk,Kai Squires,CC-BY,https://www.inaturalist.org/observations/119517874,https://inaturalist-open-data.s3.amazonaws.com/photos/202045077/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119535333,c17ec56a-39d6-45fe-b77c-46bb5f692ae8,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/119535333,https://inaturalist-open-data.s3.amazonaws.com/photos/202079715/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119592834,af961b90-6091-49db-abf0-78fe10baf624,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/119592834,https://inaturalist-open-data.s3.amazonaws.com/photos/202184796/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119649864,b4220814-276d-4065-970f-39c9966c9aad,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/119649864,https://inaturalist-open-data.s3.amazonaws.com/photos/202286503/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119656204,cea20b19-e772-42b4-8f1b-1dabf59b92c7,5335565,vinicius_s_domingues,,CC-BY,https://www.inaturalist.org/observations/119656204,https://inaturalist-open-data.s3.amazonaws.com/photos/202298536/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119829395,d4398de1-82aa-474c-aae2-13525d606b9e,5689809,esteban010401,ESTEBAN AGUDELO RODRIGUEZ,CC-BY,https://www.inaturalist.org/observations/119829395,https://inaturalist-open-data.s3.amazonaws.com/photos/202611897/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
120110112,5efd7311-209f-4f11-820a-1017dec46314,1976574,catherine_g,Catherine C. Galley,CC-BY,https://www.inaturalist.org/observations/120110112,https://inaturalist-open-data.s3.amazonaws.com/photos/203111431/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
120613035,aaf28eab-e72a-46ef-9414-fcce63d641db,2379506,seba_fornes,Sebastián Fornés,CC-BY,https://www.inaturalist.org/observations/120613035,https://inaturalist-open-data.s3.amazonaws.com/photos/204018984/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
120897916,31720311-3913-446f-ba45-e0b9234b254e,1120841,beetle_mch,Michele Jones,CC-BY,https://www.inaturalist.org/observations/120897916,https://inaturalist-open-data.s3.amazonaws.com/photos/204528928/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
121007192,90a10bf6-27b7-4462-8bd8-ff7973200e6d,147874,lmarino,"",CC-BY,https://www.inaturalist.org/observations/121007192,https://inaturalist-open-data.s3.amazonaws.com/photos/204724000/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
121099159,81ce97f1-611d-4756-8384-fd8272c83958,1013209,riverahlquist,River Ahlquist,CC-BY,https://www.inaturalist.org/observations/121099159,https://inaturalist-open-data.s3.amazonaws.com/photos/204890270/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
121325894,1bd72a70-4f30-4eb1-bd07-4df202bb4afa,5800800,lloydtv,Lloyd Tocarruncho Villarreal,CC-BY,https://www.inaturalist.org/observations/121325894,https://inaturalist-open-data.s3.amazonaws.com/photos/205290109/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
121660264,8915eed1-935d-43c0-a3b0-0277f0c594c2,304494,victorengel,Victor Engel,CC0,https://www.inaturalist.org/observations/121660264,https://inaturalist-open-data.s3.amazonaws.com/photos/205897942/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
122106287,115717dd-d9e0-4078-85ab-2d2eed64bcbe,3003602,birdingtexan,Chet Burrier,CC-BY,https://www.inaturalist.org/observations/122106287,https://inaturalist-open-data.s3.amazonaws.com/photos/206705248/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
122527085,693c40b7-2fe5-4772-9df1-07fe37d5d7f1,16079,seigmond,Seig,CC-BY-NC,https://www.inaturalist.org/observations/122527085,https://inaturalist-open-data.s3.amazonaws.com/photos/207455540/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
122747315,7c5dd1c3-f4df-4368-a834-e0fe98fc6cb7,682368,tentoedsloth,Sophia K,CC-BY,https://www.inaturalist.org/observations/122747315,https://inaturalist-open-data.s3.amazonaws.com/photos/207863583/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
122824877,b99d45d0-3b2c-4fd3-83e2-b7c219bf5051,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/122824877,https://inaturalist-open-data.s3.amazonaws.com/photos/208000793/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123086995,02baae82-c49e-4d94-b63c-89a9a01b6c46,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/123086995,https://inaturalist-open-data.s3.amazonaws.com/photos/208479978/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123288559,d4892ccf-29ce-4333-86f8-7ca25981b336,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/123288559,https://inaturalist-open-data.s3.amazonaws.com/photos/208839759/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123410139,2a791037-5776-4132-990f-a31c0514133a,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/123410139,https://inaturalist-open-data.s3.amazonaws.com/photos/209057367/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123648774,2db46caa-9c22-4627-b63b-fac7a85890f5,1662,awsalas,Antonio W. Salas,CC-BY,https://www.inaturalist.org/observations/123648774,https://inaturalist-open-data.s3.amazonaws.com/photos/209488839/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123719804,34eadab5-1283-4036-9f90-d41c35d1ea9c,54252,simpylmare55,Mary K. Hanson,CC-BY,https://www.inaturalist.org/observations/123719804,https://inaturalist-open-data.s3.amazonaws.com/photos/209617828/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123777531,072cea74-0958-48c2-9630-2b474060a54d,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/123777531,https://inaturalist-open-data.s3.amazonaws.com/photos/209723925/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123785617,5f0b0bac-c6ff-4bf0-badd-8547c6dae198,42111,belemqueuedelapin,José Belem Hernández Díaz,CC-BY-NC,https://www.inaturalist.org/observations/123785617,https://inaturalist-open-data.s3.amazonaws.com/photos/209738326/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123868861,ad7ebf96-ceca-45b2-870b-37eea4716abf,4686373,zakqaryroy,Zakqary Roy,CC-BY,https://www.inaturalist.org/observations/123868861,https://inaturalist-open-data.s3.amazonaws.com/photos/209889681/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
124261813,d915a28b-cad3-424c-9f0d-d26476ac6bc9,5868472,azael14,Azael Savedra,CC0,https://www.inaturalist.org/observations/124261813,https://inaturalist-open-data.s3.amazonaws.com/photos/210600141/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
124262035,46e7f0da-e012-4e99-b492-c81af9e5e6fc,5868472,azael14,Azael Savedra,CC0,https://www.inaturalist.org/observations/124262035,https://inaturalist-open-data.s3.amazonaws.com/photos/210600616/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
